625,-87.5,30.296696,-87.497857,30.298599
636,-87.979792,30.71316,-87.97664,30.714396
654,-87.766837,30.924645,-87.766371,30.924798
682,-87.764962,30.882726,-87.764707,30.883287
665,-87.735709,30.500944,-87.733471,30.504222
684,-87.544716,30.383693,-87.544342,30.383951
688,-87.531175,30.700207,-87.528731,30.702606
697,-87.476985,30.431783,-87.47642,30.432261
707,-87.725972,30.299277,-87.725414,30.299387
719,-87.870393,30.234557,-87.869329,30.234706
729,-87.451653,30.408349,-87.451437,30.408635
737,-87.744156,30.487684,-87.743775,30.488399
747,-87.772254,30.442426,-87.772031,30.442838
757,-87.596272,30.429176,-87.595999,30.429374
770,-87.733893,30.850058,-87.733606,30.850256
780,-87.496701,30.345458,-87.495483,30.3462
790,-87.737556,30.61957,-87.736799,30.619817
800,-87.476113,30.507501,-87.475891,30.507903
810,-87.454996,30.508413,-87.45471,30.50865
820,-87.474295,30.40369,-87.473959,30.403943
830,-87.746662,30.463485,-87.746307,30.464283
840,-87.654296,30.481489,-87.653394,30.481726
847,-87.879232,30.705872,-87.874527,30.709452
859,-87.730877,30.436835,-87.730001,30.437561
869,-87.593409,30.273015,-87.5923,30.273268
877,-87.669082,31.023692,-87.668871,31.024115
887,-87.738011,30.243123,-87.737918,30.243242
897,-87.750627,30.549405,-87.750436,30.54974
907,-87.744619,30.908324,-87.742424,30.91021
912,-87.989499,30.677752,-87.983834,30.68097
922,-87.809824,31.296803,-87.797443,31.319017
928,-87.590322,30.747087,-87.588437,30.749287
945,-87.6923,30.456855,-87.691824,30.457388
963,-87.456606,30.423916,-87.455578,30.424284
958,-87.697975,30.608628,-87.697581,30.609013
972,-87.614116,30.719331,-87.613358,30.720035
981,-87.436567,30.484328,-87.435798,30.4849
991,-87.73429,30.353061,-87.734132,30.353617
999,-87.879829,30.826202,-87.87598,30.828162
1009,-87.884276,30.234241,-87.883737,30.234362
1022,-87.819172,30.566691,-87.818847,30.567131
1032,-87.691208,30.592121,-87.690089,30.592358
1047,-87.927284,30.232562,-87.924744,30.232743
1036,-87.582394,30.390024,-87.582051,30.390442
1062,-87.810893,30.252763,-87.81036,30.253088
1072,-87.476611,30.513101,-87.476395,30.51353
1081,-87.534533,30.403786,-87.533391,30.40433
1091,-87.782224,30.429529,-87.781767,30.430057
1101,-87.636698,30.378459,-87.636026,30.379311
1110,-87.599674,30.558314,-87.598714,30.558936
1120,-87.449001,30.523442,-87.448327,30.524477
1131,-87.854618,30.454878,-87.854237,30.455202
1141,-87.562652,30.296177,-87.562208,30.296508
1152,-87.471688,30.478179,-87.47139,30.478333
1162,-87.869245,30.4948,-87.868401,30.496286
1171,-87.705196,30.394018,-87.704657,30.394733
1181,-87.752997,30.35128,-87.752788,30.351825
1193,-88.024583,30.225581,-88.022195,30.226698
1211,-87.49998,30.3289,-87.366591,30.450397
1214,-87.438508,30.481596,-87.434388,30.485808
1213,-87.922805,31.108747,-87.913896,31.138436
1231,-87.860787,30.993158,-87.860053,30.993873
1227,-87.636941,30.903008,-87.635595,30.903651
1253,-87.610195,30.658056,-87.609278,30.658513
1263,-87.76458,30.882104,-87.764229,30.882847
1273,-87.466557,30.479308,-87.466163,30.479632
1283,-87.747743,30.293251,-87.747471,30.293383
1293,-87.858281,30.234072,-87.857818,30.234204
1303,-87.8958,30.232424,-87.895388,30.232556
1313,-87.777828,30.586731,-87.777517,30.586923
1323,-87.510591,30.413136,-87.510165,30.413614
1333,-87.638651,30.304813,-87.638086,30.305
1342,-87.4311,30.643498,-87.430731,30.643718
1352,-87.585039,30.491085,-87.584614,30.491553
1362,-87.720961,30.582589,-87.720681,30.583222
1372,-87.441228,30.620103,-87.440859,30.620747
1382,-87.566536,30.703011,-87.565447,30.703935
1392,-87.418353,30.567971,-87.417991,30.568543
1402,-87.459939,30.477934,-87.459348,30.478803
1413,-87.606764,30.564033,-87.606421,30.564352
1423,-87.57822,30.548478,-87.57761,30.54889
1433,-87.716172,30.409099,-87.715347,30.409732
1443,-87.875494,30.235645,-87.874683,30.235822
1453,-87.556458,30.297294,-87.556167,30.297734
1463,-87.846763,30.233053,-87.845996,30.233213
1480,-87.867268,30.623994,-87.866396,30.625194
1478,-87.812416,30.898097,-87.812033,30.898372
1493,-87.760667,30.589503,-87.759866,30.590763
1503,-87.716661,30.38901,-87.716375,30.389291
1513,-87.888792,30.706024,-87.878911,30.711791
1564,-87.436205,30.47518,-87.435589,30.475626
1544,-87.668805,30.253635,-87.668203,30.254262
1550,-87.633739,31.006812,-87.633471,31.007115
1567,-87.438606,30.483255,-87.438091,30.483629
1556,-87.438174,30.477105,-87.437043,30.478371
1577,-87.765421,30.882666,-87.765071,30.883221
1587,-87.890164,30.476279,-87.889268,30.477044
1595,-87.828908,30.248663,-87.827926,30.250419
1605,-87.863567,30.484264,-87.863154,30.485369
1617,-87.454925,30.428443,-87.45403,30.428993
1627,-87.765777,30.430559,-87.765403,30.430707
1637,-87.664192,30.285149,-87.663868,30.28527
1647,-87.664068,30.436297,-87.663516,30.436621
1658,-87.529521,30.45897,-87.528874,30.459635
1668,-87.665195,30.274268,-87.662058,30.27715
1678,-87.48665,30.526773,-87.485303,30.52779
1688,-87.627983,30.290369,-87.625966,30.292707
1698,-87.550047,30.373097,-87.54961,30.373333
1708,-87.531653,30.465852,-87.531348,30.466121
1718,-87.643983,30.463224,-87.643742,30.463383
1728,-87.663442,30.637637,-87.662799,30.637802
1738,-87.854145,30.594934,-87.853834,30.595396
1748,-87.790394,30.234311,-87.789792,30.235515
1759,-87.854556,31.053337,-87.853981,31.054008
1769,-87.687447,30.293727,-87.687257,30.294194
1779,-87.786494,30.370505,-87.786209,30.37095
1789,-87.80156,30.899449,-87.799283,30.900483
1796,-87.514816,30.339202,-87.504793,30.362021
1801,-87.611224,30.293898,-87.573384,30.301189
1811,-87.885667,31.163521,-87.854208,31.211507
1828,-87.874876,30.608138,-87.874036,30.608875
1838,-87.603442,30.421269,-87.603105,30.421462
1845,-87.627304,31.036368,-87.627157,31.036588
1860,-87.478944,30.485311,-87.478411,30.48579
1871,-87.766648,30.50836,-87.766242,30.509102
1881,-87.862765,30.232365,-87.862537,30.23247
1890,-87.476176,30.423961,-87.4749,30.424929
1900,-87.462808,30.427204,-87.462542,30.427518
1910,-87.753259,30.281221,-87.752163,30.281563
1914,-87.664997,30.28516,-87.664642,30.285276
1929,-87.784093,30.846801,-87.781358,30.847346
1939,-87.761099,30.92874,-87.760844,30.929043
1949,-87.711592,30.587806,-87.710644,30.58889
1959,-87.474803,30.519659,-87.474377,30.520071
1969,-87.448699,30.502374,-87.448159,30.502858
1982,-87.863805,30.431211,-87.86298,30.43192
1992,-87.562706,30.541537,-87.561816,30.542334
2002,-87.736194,30.330722,-87.735739,30.330887
2012,-87.653159,31.024137,-87.652776,31.024491
2022,-87.838642,30.234502,-87.835519,30.234975
2037,-87.445611,30.485373,-87.445021,30.485912
2036,-87.866735,30.831969,-87.866034,30.83264
2052,-87.662105,30.606225,-87.660434,30.607549
2059,-87.712183,30.292011,-87.711153,30.294166
2069,-87.874992,30.375198,-87.83719,30.375616
2080,-87.621921,31.133005,-87.619255,31.135359
2083,-87.875134,31.095943,-87.874226,31.10196
2101,-87.857677,30.231267,-87.856771,30.23146
2111,-87.731333,30.350438,-87.730953,30.350713
2118,-87.706275,30.265467,-87.705077,30.266392
2131,-87.449677,30.48957,-87.448661,30.49051
2140,-87.5974,30.366287,-87.583278,30.378772
2144,-87.745377,30.428903,-87.744692,30.429228
2159,-87.848208,30.234158,-87.847435,30.234323
2169,-87.402866,30.428654,-87.402523,30.428907
2180,-87.768438,30.383457,-87.768127,30.383715
2192,-87.602076,30.402572,-87.601327,30.403342
2202,-87.665414,30.43683,-87.66476,30.437243
2212,-87.762566,30.941765,-87.76226,30.942041
2222,-87.673638,30.60799,-87.673224,30.608271
2232,-87.887697,30.232884,-87.886893,30.23306
2242,-87.474107,30.375465,-87.473568,30.375663
2252,-87.561169,30.498893,-87.560731,30.499234
2263,-87.616069,30.574205,-87.615535,30.574887
2273,-87.39443,30.629888,-87.393927,30.630229
2283,-87.76903,30.439823,-87.768699,30.440909
2293,-87.58686,30.36146,-87.586136,30.361983
2302,-87.621852,30.261739,-87.619939,30.263032
2312,-87.838977,30.230888,-87.838578,30.23097
2323,-87.681214,30.338839,-87.680707,30.339604
2333,-87.746343,30.471626,-87.745994,30.472061
4,-85.215587,31.857988,-85.212903,31.86234
35,-85.364238,31.708131,-85.360779,31.712552
31,-85.124931,31.981688,-85.114491,31.992684
29,-85.138606,31.96687,-85.137317,31.96813
44,-85.320878,31.733202,-85.316133,31.735745
54,-85.11999,31.972804,-85.115797,31.975964
64,-85.463674,31.983789,-85.459856,31.986493
74,-85.483448,31.910106,-85.482858,31.910679
81,-85.221701,31.82642,-85.16098,31.843762
94,-85.168025,31.875161,-85.166817,31.875535
7,-87.076097,33.153613,-87.075111,33.154125
17,-87.034166,33.112116,-87.032549,33.113317
27,-87.067477,32.996644,-87.067138,32.996996
37,-87.21175,32.931379,-87.21015,32.932716
47,-87.201784,32.847199,-87.201347,32.847614
61,-87.160052,33.170104,-87.159136,33.170682
59,-87.022132,33.197761,-87.021247,33.198096
76,-86.980561,32.9056,-86.979305,32.906844
86,-87.037056,33.164626,-87.036077,33.165054
96,-87.106849,33.147844,-87.106437,33.148265
107,-86.915541,33.018814,-86.915222,33.019154
117,-87.2718,32.944587,-87.270718,32.945279
127,-87.217484,32.860667,-87.216757,32.861299
136,-87.04223,33.080289,-87.038938,33.08235
144,-87.191116,33.156419,-87.190875,33.157237
156,-87.031491,33.205537,-87.030078,33.207932
166,-87.236832,32.869445,-87.236318,32.870221
175,-87.171333,33.216889,-87.16991,33.218818
186,-87.104557,33.106552,-87.1041,33.106822
196,-87.161848,32.999321,-87.161368,32.999744
206,-87.209535,32.92016,-87.209022,32.920743
214,-87.086354,32.96754,-87.084255,32.969751
223,-87.031709,33.244933,-87.028984,33.246187
235,-86.993382,32.946843,-86.992552,32.947541
245,-87.037445,32.862924,-87.036194,32.864494
255,-87.01986,33.161305,-87.019533,33.161717
263,-87.120971,33.158355,-87.119774,33.159274
275,-87.16343,33.140386,-87.163249,33.140621
285,-87.260191,32.958526,-87.259702,32.959077
296,-87.222714,32.849328,-87.222287,32.849671
306,-87.143542,33.233865,-87.1405,33.235899
316,-86.973205,32.995421,-86.972657,32.995811
326,-86.905593,33.015434,-86.905046,33.016074
335,-87.377741,32.901772,-87.375963,32.902675
346,-86.983854,33.080728,-86.983601,33.081086
356,-87.096195,33.02828,-87.095933,33.02854
366,-87.248599,32.967793,-87.247701,32.968774
376,-87.19758,32.890396,-87.196577,32.892229
401,-87.040955,33.032226,-87.040073,33.033732
395,-87.036621,33.228969,-87.035927,33.236016
404,-86.955713,33.078394,-86.954676,33.078636
414,-87.034601,33.18699,-87.033794,33.187358
424,-87.026627,33.118688,-87.026125,33.119075
436,-87.115317,32.940261,-87.114862,32.940888
446,-87.09859,33.209772,-87.095639,33.21396
626,-87.121906,33.039178,-87.121718,33.039371
464,-86.905223,33.008871,-86.904348,33.0093
472,-87.039285,32.86923,-87.038868,32.869735
485,-87.113439,33.137616,-87.113051,33.138083
495,-86.991419,32.937182,-86.990997,32.937858
505,-87.181554,32.872458,-87.170874,32.881557
516,-87.010946,32.944605,-87.009752,32.945918
534,-87.107322,33.137583,-87.106153,33.137765
531,-87.147285,33.188093,-87.146982,33.188478
545,-87.038194,33.240582,-87.037363,33.241149
553,-87.09757,33.222164,-87.096283,33.223551
565,-87.045533,33.158493,-87.045257,33.158782
575,-87.147584,33.081851,-87.146858,33.082217
585,-87.11109,32.971778,-87.110242,32.97235
594,-87.327547,32.916718,-87.32713,32.917389
603,-87.209255,32.847025,-87.208731,32.847656
611,-87.174641,33.169606,-87.173408,33.171014
621,-87.047499,33.149413,-87.04583,33.150055
637,-87.131908,33.062559,-87.130835,33.06425
647,-87.071149,33.216188,-87.07083,33.216394
6,-86.581601,33.983842,-86.579704,33.986202
16,-86.531767,34.208708,-86.531535,34.208884
26,-86.59355,34.127694,-86.593206,34.12787
36,-86.436382,34.120775,-86.435281,34.122607
46,-86.569033,34.099059,-86.567866,34.100252
56,-86.654646,34.073275,-86.653529,34.074188
66,-86.500788,33.857133,-86.499986,33.858072
75,-86.6707,33.938026,-86.668555,33.944463
85,-86.57409,33.958002,-86.572358,33.959927
95,-86.635805,34.10205,-86.634662,34.103111
105,-86.650168,34.098982,-86.649692,34.099521
115,-86.516266,34.190995,-86.515895,34.19132
125,-86.590649,34.115726,-86.590305,34.116094
135,-86.63382,34.084879,-86.633219,34.08527
144,-86.849178,33.934451,-86.848341,33.935182
154,-86.874869,33.853828,-86.873387,33.854692
164,-86.522134,33.807298,-86.521844,33.807578
174,-86.517906,33.90282,-86.517531,33.903341
183,-86.580115,33.945252,-86.579263,33.947119
193,-86.661712,34.039212,-86.661217,34.039949
203,-86.506151,34.21821,-86.50592,34.218452
216,-86.628611,34.098067,-86.627831,34.098847
226,-86.837982,33.94722,-86.837125,33.948171
236,-86.921844,33.836233,-86.921666,33.836557
246,-86.490119,33.966964,-86.481684,33.974171
256,-86.809365,33.882663,-86.807388,33.883938
291,-86.561208,34.138391,-86.560375,34.139171
275,-86.588625,33.795173,-86.587973,33.795696
285,-86.483925,34.219485,-86.483277,34.220002
296,-86.43982,33.946732,-86.438281,33.947923
306,-86.616023,34.100631,-86.615368,34.100824
316,-86.848494,33.92341,-86.848079,33.923823
326,-86.897036,33.915706,-86.895594,33.916021
336,-86.585175,33.979695,-86.582673,33.981826
346,-86.64721,34.080104,-86.646807,34.080382
356,-86.469553,34.243706,-86.469056,34.244031
366,-86.534707,34.161714,-86.534032,34.162149
376,-86.615432,34.086387,-86.614937,34.086887
386,-86.576748,33.810784,-86.575997,33.811697
396,-86.517461,34.218352,-86.515449,34.219534
406,-86.459749,34.150981,-86.458674,34.152677
416,-86.615415,34.008311,-86.613048,34.009227
426,-86.515772,34.221744,-86.515097,34.222244
436,-86.437154,33.942998,-86.435478,33.94483
446,-86.686478,34.020709,-86.685646,34.02127
456,-86.350106,33.909537,-86.349426,33.910185
483,-86.511615,34.178508,-86.510808,34.179222
472,-86.496548,34.187168,-86.492192,34.191202
486,-86.684991,34.075161,-86.684185,34.07609
496,-86.514696,34.205096,-86.514385,34.205377
506,-86.576059,34.137631,-86.575457,34.13817
516,-86.676577,33.896841,-86.675143,33.897948
526,-86.754989,33.961189,-86.754263,33.961689
536,-86.534821,33.817558,-86.524886,33.83025
546,-86.387756,34.143664,-86.385938,34.14481
556,-86.599493,34.019359,-86.596493,34.021305
566,-86.733604,34.01147,-86.732515,34.012058
576,-86.503744,34.215663,-86.503407,34.215944
586,-86.633703,34.112907,-86.632223,34.113771
596,-86.651494,34.073984,-86.650609,34.074979
606,-86.9335,33.827453,-86.933058,33.827888
6,-85.853791,32.172736,-85.853506,32.173032
16,-85.849395,32.097267,-85.848652,32.097976
26,-85.90969,32.123967,-85.909274,32.124359
36,-85.915618,32.207932,-85.915226,32.208212
46,-85.709597,32.168588,-85.708256,32.170578
56,-85.993889,32.188719,-85.992985,32.189504
66,-85.955596,32.179856,-85.954392,32.180459
76,-85.891569,32.004787,-85.891181,32.005063
85,-85.660048,32.181001,-85.659246,32.182347
95,-85.791519,32.08388,-85.790995,32.084316
106,-85.764216,31.989106,-85.763942,31.989357
116,-85.77861,32.059472,-85.778171,32.059883
126,-85.720534,31.982845,-85.718972,31.983884
389,-85.841813,32.108568,-85.841544,32.108855
144,-85.818472,32.017283,-85.817942,32.01766
155,-85.710387,32.211891,-85.709961,32.21226
165,-85.740224,32.165674,-85.739797,32.166103
175,-85.870701,32.216948,-85.869705,32.21711
184,-85.847821,31.995232,-85.847621,31.995388
194,-85.921123,32.155791,-85.920865,32.156149
204,-85.98166,32.188595,-85.981371,32.188851
214,-85.897934,32.078915,-85.897538,32.079293
224,-85.994303,32.050984,-85.99314,32.05164
234,-85.738375,32.130027,-85.737823,32.130665
244,-85.785677,32.033921,-85.784653,32.034338
254,-85.813606,31.990906,-85.813309,31.991173
262,-85.806542,32.210338,-85.805811,32.211036
271,-85.724656,32.161687,-85.724139,32.161929
322,-85.802181,32.164152,-85.801846,32.164554
293,-85.590845,32.145449,-85.589135,32.1468
303,-85.699298,32.220913,-85.698703,32.221158
312,-85.734485,32.079465,-85.734024,32.08008
324,-85.864036,32.162972,-85.863726,32.163356
334,-85.920101,32.187165,-85.919736,32.187441
344,-85.892922,32.284802,-85.892528,32.285144
354,-85.949442,32.160635,-85.949117,32.160927
364,-85.548115,32.004705,-85.545425,32.007111
388,-85.77497,32.111248,-85.774633,32.111523
383,-85.633818,32.18032,-85.63345,32.180473
395,-85.802364,32.082884,-85.801724,32.083309
405,-85.715959,32.058627,-85.715598,32.058846
415,-85.751887,32.226075,-85.749392,32.22748
425,-85.603453,32.228797,-85.602353,32.229438
435,-85.967228,32.261604,-85.966174,32.262202
443,-85.814735,32.06087,-85.812466,32.061693
453,-85.857902,32.162551,-85.85766,32.162882
465,-85.68938,32.109989,-85.689063,32.110169
475,-85.804868,32.118989,-85.80422,32.120083
485,-85.837066,32.230658,-85.836645,32.231191
495,-85.863671,32.042489,-85.863394,32.0427
505,-85.942652,32.210183,-85.942256,32.210411
513,-85.737964,32.102508,-85.735581,32.105082
523,-85.956656,32.186055,-85.956244,32.186407
535,-85.948487,32.184185,-85.947849,32.184784
545,-85.72527,32.230235,-85.724681,32.230747
555,-85.782988,32.128656,-85.781796,32.129576
600,-85.95824,32.177794,-85.957513,32.178658
574,-85.877031,32.201572,-85.876488,32.202053
583,-85.77441,32.016978,-85.77363,32.018039
592,-85.693923,32.048844,-85.693426,32.049146
605,-85.857327,31.98701,-85.856446,31.987744
614,-85.808987,32.197555,-85.806994,32.199924
624,-85.918636,32.250551,-85.918004,32.251232
634,-85.788856,32.108952,-85.788397,32.109309
641,-85.809042,32.187213,-85.808718,32.187475
651,-85.848611,32.111372,-85.848237,32.111638
665,-85.917885,32.197528,-85.917545,32.197761
675,-85.978159,32.202401,-85.977698,32.202739
685,-85.904513,32.072006,-85.903907,32.072577
695,-85.719722,32.150196,-85.718717,32.151369
719,-85.693654,32.060341,-85.693325,32.060588
713,-85.723388,32.121688,-85.723045,32.121814
725,-85.805969,32.009165,-85.805492,32.009589
734,-85.877667,32.007185,-85.877034,32.008339
743,-85.873309,32.192428,-85.871826,32.193685
755,-85.765741,32.074443,-85.765047,32.075065
765,-85.69375,32.124716,-85.691723,32.125973
775,-85.657605,32.193053,-85.657191,32.193278
784,-85.689837,32.064776,-85.689566,32.065033
795,-85.855459,32.18325,-85.855168,32.183486
805,-85.903486,32.093803,-85.903292,32.093988
815,-85.873709,32.230935,-85.873023,32.231419
825,-85.98164,32.204552,-85.980953,32.205137
835,-85.93098,32.115387,-85.929423,32.116323
845,-85.818836,32.212359,-85.818571,32.21255
855,-85.840711,32.118822,-85.839574,32.119889
865,-85.714671,32.061422,-85.71418,32.061816
875,-85.963236,32.127406,-85.962726,32.1278
885,-85.686835,32.225983,-85.686305,32.226273
895,-85.907721,32.110101,-85.906377,32.111745
904,-85.641484,32.20194,-85.641148,32.202308
942,-85.874674,32.207279,-85.874142,32.207725
923,-85.62302,32.136457,-85.622693,32.136842
932,-85.770165,32.121409,-85.768863,32.1225
944,-85.853703,32.133364,-85.853476,32.133798
954,-85.88377,32.107343,-85.883205,32.107734
964,-85.955536,32.268544,-85.954868,32.26906
970,-85.989599,32.19395,-85.989235,32.194342
985,-85.932895,32.072604,-85.931856,32.073631
995,-85.801261,32.226519,-85.800607,32.227196
1005,-85.662164,32.138835,-85.661597,32.139864
1015,-85.689085,32.187267,-85.688632,32.187614
1115,-85.992083,32.221787,-85.991405,32.22215
1034,-85.725048,31.994461,-85.724461,31.994857
1044,-85.782537,32.000836,-85.781436,32.001559
1053,-85.825671,32.00213,-85.824794,32.002739
1061,-85.911576,32.158042,-85.910469,32.159103
1071,-85.735235,32.157491,-85.73475,32.157959
1080,-85.817277,32.173474,-85.816838,32.173946
1091,-85.886735,32.040889,-85.885779,32.04137
1101,-85.907354,32.196365,-85.907051,32.196807
1111,-85.732117,32.066667,-85.723728,32.069881
1122,-85.942955,32.179732,-85.942487,32.180161
1132,-85.993904,32.105828,-85.993604,32.106106
1143,-85.768096,32.201331,-85.767443,32.201704
1155,-85.819514,32.082914,-85.819113,32.0833
1162,-85.686274,32.16608,-85.683289,32.169815
1175,-85.990511,32.132832,-85.988584,32.133924
1185,-85.76707,32.067842,-85.765701,32.068754
1194,-85.852864,32.04346,-85.852619,32.043875
1204,-85.824925,32.093583,-85.823476,32.094651
1213,-85.773172,31.949606,-85.772691,31.950013
1223,-85.707004,32.078861,-85.706035,32.079532
4,-86.480413,31.826114,-86.472843,31.828337
13,-86.734923,31.600746,-86.732162,31.60413
23,-86.87093,31.940584,-86.868995,31.943174
34,-86.62602,31.8083,-86.622394,31.811805
44,-86.572463,31.658661,-86.568792,31.661548
54,-86.603711,31.77485,-86.602792,31.775227
5,-85.626871,33.951608,-85.626167,33.952657
39,-85.825766,33.597783,-85.825319,33.598057
23,-85.622639,33.95546,-85.622395,33.955687
30,-86.036221,33.81067,-86.034996,33.811583
44,-85.615849,33.895347,-85.61507,33.896137
54,-85.854092,33.863318,-85.851555,33.864763
63,-85.687433,33.828196,-85.687043,33.828455
105,-85.710169,33.665607,-85.709861,33.665932
83,-85.740406,33.902033,-85.740108,33.902303
91,-85.989659,33.794577,-85.989244,33.794984
101,-85.667907,33.684514,-85.66732,33.685058
114,-85.690456,33.73201,-85.690173,33.732247
124,-85.902051,33.877279,-85.900792,33.878428
134,-85.78523,33.634851,-85.785046,33.635164
144,-86.016882,33.791263,-86.015222,33.791829
